06.05.2012 1:22:48     SEND READ    00 04 00 00 00 06 01 03 00 08 00 01 
06.05.2012 1:22:48     GET DATA    00 04 00 00 00 05 01 03 02 3A DB 
06.05.2012 1:22:48     SEND READ    00 03 00 00 00 06 01 03 00 06 00 02 
06.05.2012 1:22:48     GET DATA    00 03 00 00 00 07 01 03 04 01 7C 00 00 
06.05.2012 1:22:49     SEND READ    00 02 00 00 00 06 01 03 00 04 00 01 
06.05.2012 1:22:49     GET DATA    00 02 00 00 00 05 01 03 02 01 20 
06.05.2012 1:22:49     SEND READ    00 01 00 00 00 06 01 03 00 02 00 02 
06.05.2012 1:22:49     GET DATA    00 01 00 00 00 07 01 03 04 00 C0 00 00 
06.05.2012 1:22:49     SEND READ    00 00 00 00 00 06 01 03 00 00 00 01 
06.05.2012 1:22:49     GET DATA    00 00 00 00 00 05 01 03 02 00 60 
06.05.2012 1:22:49     SEND READ    00 05 00 00 00 06 01 03 00 09 00 01 
06.05.2012 1:22:49     GET DATA    00 05 00 00 00 03 01 83 02 
06.05.2012 1:22:49     SEND READ    00 04 00 00 00 06 01 03 00 08 00 01 
06.05.2012 1:22:49     GET DATA    00 04 00 00 00 05 01 03 02 40 E0 
06.05.2012 1:22:49     SEND READ    00 03 00 00 00 06 01 03 00 06 00 02 
06.05.2012 1:22:49     GET DATA    00 03 00 00 00 07 01 03 04 01 80 00 00 
06.05.2012 1:22:50     SEND READ    00 02 00 00 00 06 01 03 00 04 00 01 
06.05.2012 1:22:50     GET DATA    00 02 00 00 00 05 01 03 02 01 23 
06.05.2012 1:22:50     SEND READ    00 01 00 00 00 06 01 03 00 02 00 02 
06.05.2012 1:22:50     GET DATA    00 01 00 00 00 07 01 03 04 00 C2 00 00 
06.05.2012 1:22:50     SEND READ    00 00 00 00 00 06 01 03 00 00 00 01 
06.05.2012 1:22:50     GET DATA    00 00 00 00 00 05 01 03 02 00 61 
06.05.2012 1:22:50     SEND READ    00 05 00 00 00 06 01 03 00 09 00 01 
06.05.2012 1:22:50     GET DATA    00 05 00 00 00 03 01 83 02 
06.05.2012 1:22:50     SEND READ    00 04 00 00 00 06 01 03 00 08 00 01 
06.05.2012 1:22:50     GET DATA    00 04 00 00 00 05 01 03 02 46 E5 
06.05.2012 1:22:50     SEND READ    00 03 00 00 00 06 01 03 00 06 00 02 
06.05.2012 1:22:50     GET DATA    00 03 00 00 00 07 01 03 04 01 84 00 00 
06.05.2012 1:22:51     SEND READ    00 02 00 00 00 06 01 03 00 04 00 01 
06.05.2012 1:22:51     GET DATA    00 02 00 00 00 05 01 03 02 01 26 
06.05.2012 1:22:51     SEND READ    00 01 00 00 00 06 01 03 00 02 00 02 
06.05.2012 1:22:51     GET DATA    00 01 00 00 00 07 01 03 04 00 C4 00 00 
06.05.2012 1:22:51     SEND READ    00 00 00 00 00 06 01 03 00 00 00 01 
06.05.2012 1:22:51     GET DATA    00 00 00 00 00 05 01 03 02 00 62 
06.05.2012 1:22:51     SEND READ    00 05 00 00 00 06 01 03 00 09 00 01 
06.05.2012 1:22:51     GET DATA    00 05 00 00 00 03 01 83 02 
06.05.2012 1:22:51     SEND READ    00 04 00 00 00 06 01 03 00 08 00 01 
06.05.2012 1:22:51     GET DATA    00 04 00 00 00 05 01 03 02 4C EA 
06.05.2012 1:22:51     SEND READ    00 03 00 00 00 06 01 03 00 06 00 02 
06.05.2012 1:22:51     GET DATA    00 03 00 00 00 07 01 03 04 01 88 00 00 
06.05.2012 1:22:52     SEND READ    00 02 00 00 00 06 01 03 00 04 00 01 
06.05.2012 1:22:52     GET DATA    00 02 00 00 00 05 01 03 02 01 29 
06.05.2012 1:22:52     SEND READ    00 01 00 00 00 06 01 03 00 02 00 02 
06.05.2012 1:22:52     GET DATA    00 01 00 00 00 07 01 03 04 00 C6 00 00 
06.05.2012 1:22:52     SEND READ    00 00 00 00 00 06 01 03 00 00 00 01 
06.05.2012 1:22:52     GET DATA    00 00 00 00 00 05 01 03 02 00 63 
06.05.2012 1:22:52     SEND READ    00 05 00 00 00 06 01 03 00 09 00 01 
06.05.2012 1:22:52     GET DATA    00 05 00 00 00 03 01 83 02 
06.05.2012 1:22:52     SEND READ    00 04 00 00 00 06 01 03 00 08 00 01 
06.05.2012 1:22:52     GET DATA    00 04 00 00 00 05 01 03 02 52 EF 
06.05.2012 1:22:52     SEND READ    00 03 00 00 00 06 01 03 00 06 00 02 
06.05.2012 1:22:52     GET DATA    00 03 00 00 00 07 01 03 04 01 8C 00 00 
06.05.2012 1:22:53     SEND READ    00 02 00 00 00 06 01 03 00 04 00 01 
06.05.2012 1:22:53     GET DATA    00 02 00 00 00 05 01 03 02 01 2C 
06.05.2012 1:22:53     SEND READ    00 01 00 00 00 06 01 03 00 02 00 02 
06.05.2012 1:22:53     GET DATA    00 01 00 00 00 07 01 03 04 00 C8 00 00 
06.05.2012 1:22:53     SEND READ    00 00 00 00 00 06 01 03 00 00 00 01 
06.05.2012 1:22:53     GET DATA    00 00 00 00 00 05 01 03 02 00 64 
06.05.2012 1:22:53     SEND READ    00 05 00 00 00 06 01 03 00 09 00 01 
06.05.2012 1:22:53     GET DATA    00 05 00 00 00 03 01 83 02 
06.05.2012 1:22:53     SEND READ    00 04 00 00 00 06 01 03 00 08 00 01 
06.05.2012 1:22:53     GET DATA    00 04 00 00 00 05 01 03 02 58 F4 
06.05.2012 1:22:53     SEND READ    00 03 00 00 00 06 01 03 00 06 00 02 
06.05.2012 1:22:53     GET DATA    00 03 00 00 00 07 01 03 04 01 90 00 00 
06.05.2012 1:22:54     SEND READ    00 02 00 00 00 06 01 03 00 04 00 01 
06.05.2012 1:22:54     GET DATA    00 02 00 00 00 05 01 03 02 01 2F 
06.05.2012 1:22:54     SEND READ    00 01 00 00 00 06 01 03 00 02 00 02 
06.05.2012 1:22:54     GET DATA    00 01 00 00 00 07 01 03 04 00 CA 00 00 
06.05.2012 1:22:54     SEND READ    00 00 00 00 00 06 01 03 00 00 00 01 
06.05.2012 1:22:54     GET DATA    00 00 00 00 00 05 01 03 02 00 65 
06.05.2012 1:22:54     SEND READ    00 05 00 00 00 06 01 03 00 09 00 01 
06.05.2012 1:22:54     GET DATA    00 05 00 00 00 03 01 83 02 
06.05.2012 1:22:54     SEND READ    00 04 00 00 00 06 01 03 00 08 00 01 
06.05.2012 1:22:54     GET DATA    00 04 00 00 00 05 01 03 02 5E F9 
06.05.2012 1:22:54     SEND READ    00 03 00 00 00 06 01 03 00 06 00 02 
06.05.2012 1:22:54     GET DATA    00 03 00 00 00 07 01 03 04 01 94 00 00 
06.05.2012 1:22:55     SEND READ    00 02 00 00 00 06 01 03 00 04 00 01 
06.05.2012 1:22:55     GET DATA    00 02 00 00 00 05 01 03 02 01 32 
06.05.2012 1:22:55     SEND READ    00 01 00 00 00 06 01 03 00 02 00 02 
06.05.2012 1:22:55     GET DATA    00 01 00 00 00 07 01 03 04 00 CC 00 00 
06.05.2012 1:22:55     SEND READ    00 00 00 00 00 06 01 03 00 00 00 01 
06.05.2012 1:22:55     GET DATA    00 00 00 00 00 05 01 03 02 00 66 
06.05.2012 1:22:55     SEND READ    00 05 00 00 00 06 01 03 00 09 00 01 
06.05.2012 1:22:55     GET DATA    00 05 00 00 00 03 01 83 02 
06.05.2012 1:22:55     SEND READ    00 04 00 00 00 06 01 03 00 08 00 01 
06.05.2012 1:22:55     GET DATA    00 04 00 00 00 05 01 03 02 64 FE 
06.05.2012 1:22:55     SEND READ    00 03 00 00 00 06 01 03 00 06 00 02 
06.05.2012 1:22:55     GET DATA    00 03 00 00 00 07 01 03 04 01 98 00 00 
